,answers,count
0,AirGuardAppAndroid,91.01465829050068
1,AirGuardAppiOS,7.824100513992005
2,TwitterAirGuard,0.1332571863696935
3,TwitterSEEMOO,0.05711022272986865
4,TwitterAthene,0.05711022272986865
5,SurveyCircle,0.05711022272986865
