"beacon_count_before_first_notification"
"61"
"16"
"1"
"1"
"2"
"5"
"2"
"2"
"6"
"11"
"3"
"12"
"20"
"16"
"11"
"4"
"4"
"3"
"3"
"3"
"5"
"87"
"15"
"226"
"3"
"1"
"1"
"6"
"0"
"0"
"10"
"3"
"3"
"9"
"8"
"3"
"15"
"3"
"2"
"6"
"19"
"1"
"2"
"19"
"5"
"5"
"4"
"2"
"16"
"50"
"69"
"2"
"1"
"1"
"3"
"3"
"8"
"2"
"11"
"0"
"2"
"4"
"7"
"7"
"5"
"3"
"4"
"363"
"3"
"218"
"247"
"89"
"4"
"15"
"8"
"12"
"16"
"30"
"61"
"21"
"44"
"3"
"6"
"2"
"2"
"1"
"2"
"5"
"8"
"6"
"6"
"5"
"4"
"3"
"6"
"245"
"3"
"4"
"2"
"7"
"3"
"1"
"2"
"5"
"25"
"9"
"5"
"8"
"16"
"4"
"1"
"6"
"6"
"3"
"14"
"15"
"11"
"13"
"9"
"20"
"0"
"0"
"9"
"6"
"16"
"18"
"26"
"268"
"269"
"3"
"19"
"22"
"42"
"25"
"1"
"1"
"0"
"15"
"23"
"0"
"1"
"3"
"1"
"1"
"2"
"2"
"2"
"2"
"38"
"5"
"4"
"0"
"3"
"5"
"211"
"15"
"5"
"8"
"7"
"5"
"3"
"3"
"4"
"19"
"125"
"6"
"4"
"2"
"1"
"10"
"4"
"9"
"2"
"1"
"2"
"2"
"5"
"3"
"3"
"5"
"3"
"4"
"4"
"0"
"255"
"1"
"3"
"10"
"5"
"3"
"4"
"13"
"31"
"0"
"4"
"4"
"24"
"23"
"19"
"19"
"23"
"3"
"33"
"18"
"26"
"23"
"95"
"70"
"91"
"0"
"21"
"10"
"2"
"3"
"5"
"1"
"4"
"8"
"1"
"5"
"12"
"4"
"533"
"7"
"8"
"25"
"18"
"2"
"36"
"3"
"4"
"11"
"42"
"3"
"18"
"6"
"0"
"5"
"21"
"58"
"290"
"3"
"1"
"156"
"18"
"0"
"4"
"10"
"6"
"8"
"3"
"4"
"3"
"2"
"3"
"3"
"1"
"3"
"1"
"8"
"3"
"28"
"37"
"211"
"35"
"5"
"15"
"14"
"11"
"3"
"12"
"1"
"2"
"7"
"11"
"10"
"4"
"18"
"3"
"13"
"5"
"6"
"1"
"4"
"27"
"26"
"7"
"4"
"5"
"7"
"3"
"1"
"6"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"1"
"2"
"5"
"1"
"1"
"2"
"5"
"5"
"15"
"4"
"3"
"0"
"2"
"2"
"2"
"2"
"8"
"10"
"5"
"4"
"3"
"43"
"6"
"9"
"5"
"18"
"1"
"11"
"8"
"20"
"15"
"0"
"64"
"8"
"43"
"26"
"14"
"9"
"8"
"9"
"4"
"0"
"3"
"3"
"2"
"8"
"37"
"5"
"14"
"56"
"60"
"51"
"20"
"5"
"7"
"16"
"1"
"4"
"1"
"1"
"4"
"2"
"20"
"4"
"6"
"0"
"2"
"1"
"4"
"0"
"0"
"0"
"23"
"1"
"5"
"3"
"4"
"4"
"4"
"9"
"2"
"4"
"2"
"5"
"26"
"21"
"24"
"3"
"11"
"6"
"6"
"167"
"9"
"13"
"1"
"10"
"68"
"1"
"1"
"17"
"1"
"4"
"4"
"4"
"1"
"5"
"3"
"8"
"10"
"4"
"11"
"2"
"4"
"3"
"4"
"10"
"32"
"7"
"1"
"3"
"3"
"6"
"2"
"4"
"4"
"10"
"3"
"4"
"4"
"3"
"7"
"9"
"6"
"7"
"33"
"28"
"26"
"31"
"2"
"1"
"11"
"3"
"7"
"3"
"4"
"21"
"22"
"21"
"29"
"17"
"4"
"5"
"1"
"3"
"11"
"11"
"25"
"7"
"3"
"3"
"7"
"4"
"0"
"1"
"2"
"2"
"1"
"5"
"5"
"14"
"4"
"0"
"3"
"5"
"5"
"5"
"7"
"32"
"59"
"22"
"3"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"0"
"4"
"11"
"235"
"14"
"2"
"6"
"1"
"1"
"132"
"15"
"23"
"5"
"9"
"2"
"10"
"7"
"8"
"5"
"4"
"4"
"3"
"2"
"16"
"17"
"4"
"12"
"4"
"7"
"5"
"6"
"0"
"1"
"5"
"5"
"3"
"4"
"10"
"4"
"3"
"0"
"1"
"3"
"3"
"9"
"12"
"16"
"13"
"15"
"15"
"17"
"12"
"13"
"15"
"7"
"5"
"4"
"5"
"5"
"7"
"31"
"5"
"7"
"3"
"2"
"4"
"43"
"42"
"10"
"9"
"16"
"3"
"5"
"5"
"4"
"10"
"15"
"7"
"0"
"7"
"4"
"2"
"2"
"9"
"4"
"3"
"1"
"5"
"1"
"5"
"0"
"9"
"3"
"2"
"41"
"5"
"76"
"4"
"19"
"0"
"2"
"164"
"2"
"23"
"2"
"0"
"5"
"13"
"3"
"31"
"6"
"15"
"7"
"5"
"9"
"3"
"8"
"3"
"0"
"5"
"10"
"1"
"1"
"12"
"3"
"17"
"12"
"4"
"7"
"20"
"11"
"17"
"304"
"21"
"2"
"1"
"2"
"5"
"5"
"3"
"45"
"0"
"0"
"4"
"21"
"17"
"13"
"28"
"6"
"10"
"20"
"36"
"24"
"3"
"4"
"14"
"13"
"25"
"0"
"5"
"5"
"3"
"3"
"10"
"1"
"0"
"178"
"2"
"20"
"18"
"3"
"5"
"3"
"3"
"7"
"3"
"6"
"8"
"10"
"27"
"4"
"18"
"18"
"9"
"8"
"3"
"3"
"3"
"2"
"13"
"2"
"6"
"12"
"4"
"49"
"7"
"2"
"13"
"3"
"2"
"3"
"6"
"2"
"3"
"2"
"15"
"4"
"2"
"3"
"1"
"4"
"1"
"5"
"5"
"6"
"5"
"1"
"3"
"5"
"33"
"1"
"2"
"293"
"21"
"15"
"20"
"4"
"7"
"3"
"2"
"3"
"1"
"1"
"26"
"4"
"3"
"23"
"14"
"8"
"4"
"6"
"2"
"4"
"3"
"4"
"3"
"4"
"89"
"231"
"2"
"45"
"3"
"3"
"3"
"6"
"1"
"295"
"14"
"9"
"1"
"3"
"2"
"2"
"2"
"12"
"2"
"18"
"1"
"6"
"5"
"24"
"4"
"10"
"0"
"2"
"4"
"1"
"2"
"6"
"6"
"14"
"23"
"3"
"3"
"7"
"5"
"14"
"14"
"14"
"3"
"11"
"23"
"31"
"27"
"26"
"1"
"30"
"28"
"108"
"13"
"3"
"29"
"1"
"14"
"5"
"4"
"4"
"2"
"4"
"14"
"2"
"17"
"5"
"4"
"3"
"3"
"15"
"17"
"16"
"3"
"6"
"9"
"21"
"30"
"4"
"1"
"7"
"25"
"40"
"5"
"4"
"13"
"9"
"8"
"13"
"1"
"0"
"33"
"4"
"4"
"15"
"4"
"13"
"26"
"25"
"2"
"9"
"0"
"2"
"1"
"7"
"3"
"5"
"18"
"12"
"5"
"6"
"22"
"14"
"11"
"3"
"8"
"12"
"6"
"12"
"6"
"2"
"14"
"0"
"8"
"5"
"2"
"16"
"20"
"2"
"3"
"18"
"4"
"8"
"4"
"4"
"4"
"4"
"3"
"11"
"11"
"18"
"14"
"7"
"16"
"31"
"7"
"11"
"3"
"3"
"20"
"7"
"42"
"21"
"6"
"18"
"5"
"6"
"1"
"5"
"3"
"39"
"0"
"0"
"12"
"13"
"24"
"17"
"10"
"18"
"3"
"2"
"5"
"2"
"21"
"3"
"4"
"3"
"1"
"2"
"1"
"4"
"7"
"5"
"3"
"3"
"9"
"1"
"4"
"3"
"6"
"5"
"6"
"8"
"5"
"9"
"3"
"6"
"11"
"12"
"6"
"6"
"1"
"25"
"11"
"6"
"54"
"68"
"2"
"2"
"4"
"10"
"9"
"2"
"5"
"6"
"1"
"1"
"8"
"5"
"3"
"352"
"0"
"0"
"0"
"0"
"15"
"4"
"5"
"57"
"3"
"3"
"4"
"2"
"31"
"19"
"7"
"6"
"3"
"2"
"28"
"38"
"4"
"5"
"3"
"3"
"3"
"8"
"3"
"4"
"5"
"6"
"21"
"4"
"4"
"3"
"3"
"47"
"11"
"3"
"5"
"5"
"2"
"1"
"1"
"2"
"1"
"2"
"2"
"6"
"4"
"2"
"4"
"4"
"5"
"3"
"14"
"6"
"2"
"4"
"3"
"3"
"12"
"4"
"19"
"5"
"29"
"27"
"8"
"3"
"1"
"0"
"9"
"2"
"14"
"16"
"3"
"5"
"4"
"3"
"21"
"4"
"1"
"8"
"7"
"8"
"8"
"8"
"6"
"8"
"4"
"19"
"15"
"22"
"7"
"16"
"8"
"4"
"11"
"2"
"2"
"0"
"3"
"6"
"50"
"82"
"8"
"4"
"23"
"5"
"19"
"19"
"15"
"15"
"13"
"2"
"2"
"0"
"7"
"2"
"3"
"9"
"11"
"3"
"2"
"2"
"20"
"19"
"18"
"15"
"4"
"10"
"10"
"11"
"6"
"17"
"3"
"2"
"13"
"162"
"7"
"4"
"3"
"16"
"12"
"4"
"12"
"3"
"3"
"37"
"35"
"1"
"17"
"14"
"6"
"4"
"6"
"7"
"5"
"3"
"8"
"5"
"21"
"24"
"15"
"16"
"34"
"1"
"17"
"2"
"2"
"4"
"0"
"1"
"1"
"1"
"1"
"14"
"1"
"5"
"2"
"3"
"1"
"4"
"5"
"0"
"4"
"5"
"2"
"7"
"5"
"3"
"1"
"7"
"4"
"3"
"1"
"61"
"1"
"5"
"5"
"3"
"2"
"2"
"14"
"19"
"31"
"1"
"11"
"6"
"20"
"5"
"1"
"2"
"12"
"17"
"27"
"3"
"87"
"6"
"3"
"0"
"19"
"6"
"2"
"39"
"20"
"21"
"2"
"10"
"1"
"33"
"3"
"4"
"5"
"16"
"7"
"2"
"23"
"19"
"6"
"5"
"15"
"0"
"16"
"14"
"10"
"6"
"6"
"5"
"5"
"5"
"6"
"4"
"3"
"18"
"15"
"274"
"7"
"28"
"4"
"5"
"5"
"3"
"12"
"3"
"4"
"5"
"8"
"34"
"6"
"6"
"4"
"1"
"8"
"1"
"1"
"0"
"15"
"5"
"4"
"64"
"22"
"4"
"10"
"1"
"1"
"6"
"5"
"1"
"1"
"2"
"5"
"12"
"13"
"4"
"18"
"17"
"14"
"3"
"3"
"5"
"5"
"5"
"7"
"5"
"5"
"3"
"30"
"29"
"4"
"4"
"5"
"5"
"9"
"10"
"1"
"5"
"7"
"30"
"1"
"4"
"4"
"5"
"4"
"2"
"7"
"4"
"5"
"15"
"5"
"12"
"12"
"6"
"3"
"6"
"15"
"2"
"47"
"51"
"3"
"8"
"34"
"5"
"11"
"3"
"9"
"25"
"6"
"9"
"35"
"50"
"6"
"3"
"1"
"1"
"1"
"1"
"4"
"4"
"17"
"4"
"0"
"16"
"3"
"3"
"3"
"0"
"51"
"6"
"2"
"1"
"15"
"1"
"6"
"6"
"3"
"5"
"3"
"3"
"2"
"6"
"3"
"2"
"6"
"4"
"3"
"12"
"3"
"2"
"3"
"4"
"4"
"4"
"1"
"11"
"16"
"5"
"4"
"5"
"5"
"5"
"4"
"4"
"2"
"2"
"6"
"18"
"6"
"2"
"7"
"7"
"16"
"11"
"9"
"6"
"6"
"4"
"6"
"6"
"5"
"13"
"6"
"5"
"4"
"3"
"6"
"16"
"19"
"18"
"23"
"22"
"7"
"3"
"7"
"15"
"8"
"8"
"4"
"7"
"9"
"5"
"67"
"63"
"65"
"58"
"61"
"67"
"3"
"3"
"6"
"5"
"3"
"6"
"60"
"25"
"18"
"6"
"12"
"8"
"6"
"7"
"33"
"3"
"2"
"8"
"6"
"3"
"5"
"6"
"4"
"3"
"53"
"88"
"140"
"7"
"2"
"13"
"16"
"41"
"26"
"22"
"5"
"12"
"7"
"7"
"1"
"11"
"1"
"1"
"2"
"1"
"4"
"10"
"5"
"8"
"3"
"11"
"19"
"29"
"19"
"10"
"44"
"13"
"3"
"9"
"18"
"7"
"18"
"7"
"8"
"11"
"4"
"6"
"25"
"6"
"24"
"5"
"19"
"5"
"5"
"7"
"6"
"11"
"3"
"1"
"2"
"13"
"3"
"4"
"16"
"12"
"18"
"36"
"6"
"6"
"6"
"3"
"10"
"3"
"3"
"15"
"1"
"6"
"1"
"3"
"1"
"7"
"9"
"4"
"3"
"6"
"14"
"3"
"12"
"5"
"22"
"4"
"9"
"3"
"3"
"2"
"24"
"9"
"4"
"3"
"4"
"12"
"10"
"11"
"1"
"2"
"2"
"3"
"11"
"10"
"102"
"49"
"30"
"25"
"4"
"25"
"198"
"3"
"2"
"1"
"5"
"3"
"14"
"2"
"2"
"15"
"4"
"3"
"4"
"16"
"3"
"14"
"8"
"6"
"6"
"9"
"6"
"10"
"12"
"1"
"5"
"3"
"1"
"2"
"6"
"7"
"7"
"10"
"3"
"0"
"0"
"2"
"3"
"1"
"0"
"4"
"11"
"2"
"3"
"1"
"2"
"9"
"6"
"7"
"23"
"1"
"15"
"4"
"2"
"2"
"5"
"7"
"2"
"2"
"3"
"7"
"3"
"31"
"1"
"3"
"3"
"4"
"15"
"19"
"1"
"2"
"2"
"15"
"11"
"7"
"27"
"0"
"4"
"5"
"14"
"1"
"1"
"4"
"14"
"4"
"18"
"14"
"10"
"7"
"16"
"8"
"6"
"4"
"4"
"3"
"21"
"31"
"28"
"1"
"45"
"1"
"5"
"5"
"20"
"20"
"17"
"37"
"3"
"2"
"63"
"4"
"3"
"2"
"3"
"16"
"7"
"2"
"132"
"2"
"5"
"21"
"77"
"5"
"37"
"3"
"10"
"6"
"5"
"3"
"1"
"10"
"9"
"15"
"3"
"0"
"1"
"3"
"14"
"23"
"2"
"4"
"6"
"3"
"5"
"4"
"6"
"21"
"28"
"2"
"6"
"8"
"6"
"13"
"5"
"7"
"5"
"64"
"2"
"15"
"13"
"7"
"10"
"9"
"4"
"21"
"7"
"22"
"26"
"20"
"4"
"22"
"1"
"17"
"33"
"7"
"7"
"3"
"11"
"17"
"1"
"6"
"3"
"10"
"2"
"3"
"18"
"24"
"18"
"3"
"1"
"17"
"4"
"2"
"2"
"2"
"12"
"2"
"2"
"1"
"2"
"5"
"3"
"4"
"7"
"6"
"6"
"4"
"9"
"5"
"1"
"2"
"3"
"1"
"1"
"2"
"2"
"2"
"3"
"2"
"6"
"5"
"6"
"3"
"5"
"6"
"8"
"0"
"0"
"0"
"0"
"4"
"6"
"6"
"11"
"1"
"17"
"6"
"25"
"8"
"5"
"19"
"15"
"3"
"11"
"14"
"9"
"5"
"25"
"7"
"6"
"4"
"10"
"2"
"2"
"3"
"5"
"3"
"2"
"6"
"117"
"11"
"4"
"5"
"4"
"8"
"1"
"3"
"4"
"3"
"3"
"9"
"9"
"39"
"39"
"12"
"5"
"7"
"3"
"5"
"4"
"16"
"2"
"69"
"23"
"62"
"7"
"3"
"3"
"17"
"10"
"4"
"10"
"3"
"6"
"6"
"3"
"4"
"2"
"2"
"3"
"4"
"3"
"16"
"345"
"32"
"3"
"1"
"3"
"2"
"3"
"17"
"10"
"21"
"2"
"7"
"10"
"10"
"9"
"8"
"31"
"23"
"1"
"9"
"5"
"9"
"4"
"15"
"10"
"11"
"7"
"8"
"3"
"171"
"7"
"24"
"32"
"14"
"15"
"5"
"20"
"3"
"2"
"3"
"6"
"4"
"2"
"2"
"4"
"14"
"53"
"13"
"14"
"7"
"14"
"9"
"4"
"9"
"6"
"8"
"8"
"8"
"9"
"3"
"7"
"13"
"4"
"7"
"5"
"5"
"4"
"4"
"4"
"3"
"6"
"5"
"10"
"4"
"4"
"12"
"0"
"11"
"176"
"5"
"1"
"23"
"8"
"4"
"15"
"7"
"15"
"1"
"59"
"1"
"11"
"62"
"64"
"63"
"66"
"63"
"70"
"8"
"3"
"12"
"53"
"18"
"2"
"2"
"3"
"8"
"2"
"1"
"5"
"5"
"1"
"18"
"7"
"5"
"5"
"4"
"5"
"6"
"4"
"2"
"41"
"40"
"4"
"2"
"20"
"8"
"3"
"14"
"9"
"1"
"2"
"2"
"1"
"177"
"333"
"312"
"2"
"4"
"5"
"11"
"6"
"5"
"1"
"36"
"27"
"1"
"1"
"15"
"5"
"14"
"19"
"2"
"20"
"8"
"4"
"6"
"4"
"5"
"44"
"32"
"32"
"23"
"10"
"4"
"22"
"1"
"4"
"6"
"6"
"3"
"3"
"3"
"1"
"5"
"6"
"7"
"4"
"5"
"4"
"3"
"0"
"0"
"19"
"15"
"0"
"3"
"1"
"1"
"37"
"6"
"3"
"3"
"1"
"21"
"7"
"15"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"0"
"13"
"25"
"9"
"2"
"10"
"10"
"4"
"3"
"5"
"9"
"5"
"9"
"1"
"8"
"33"
"38"
"1"
"6"
"7"
"3"
"23"
"14"
"19"
"4"
"8"
"1"
"6"
"4"
"3"
"0"
"4"
"2"
"4"
"4"
"8"
"1"
"21"
"1"
"1"
"4"
"1"
"10"
"4"
"5"
"5"
"5"
"3"
"3"
"4"
"38"
"4"
"4"
"6"
"7"
"2"
"7"
"4"
"8"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"1"
"5"
"7"
"1"
"1"
"5"
"6"
"3"
"22"
"2"
"6"
"4"
"3"
"5"
"10"
"42"
"19"
"72"
"60"
"84"
"40"
"48"
"6"
"3"
"4"
"4"
"2"
"15"
"14"
"4"
"37"
"0"
"1"
"4"
"4"
"3"
"2"
"1"
"1"
"7"
"6"
"4"
"4"
"4"
"3"
"5"
"5"
"2"
"23"
"4"
"1"
"129"
"135"
"10"
"8"
"4"
"5"
"4"
"11"
"14"
"3"
"30"
"22"
"1"
"2"
"2"
"3"
"38"
"21"
"21"
"21"
"17"
"1"
"5"
"8"
"5"
"5"
"17"
"11"
"15"
"20"
"7"
"26"
"4"
"4"
"4"
"4"
"4"
"13"
"5"
"76"
"21"
"1"
"1"
"3"
"6"
"8"
"15"
"2"
"5"
"7"
"7"
"2"
"19"
"3"
"6"
"6"
"5"
"3"
"7"
"4"
"6"
"12"
"4"
"19"
"1"
"2"
"4"
"16"
"0"
"0"
"4"
"5"
"3"
"6"
"6"
"3"
"3"
"5"
"3"
"4"
"3"
"3"
"10"
"5"
"10"
"12"
"284"
"3"
"4"
"3"
"6"
"7"
"8"
"6"
"14"
"20"
"3"
"45"
"3"
"4"
"21"
"12"
"5"
"8"
"4"
"7"
"2"
"11"
"13"
"12"
"7"
"13"
"8"
"12"
"8"
"8"
"7"
"7"
"1"
"36"
"38"
"5"
"4"
"7"
"16"
"20"
"17"
"20"
"20"
"3"
"4"
"4"
"8"
"1"
"4"
"6"
"6"
"6"
"9"
"12"
"1"
"13"
"2"
"2"
"1"
"7"
"10"
"14"
"2"
"2"
"4"
"1"
"14"
"27"
"5"
"4"
"11"
"5"
"11"
"7"
"4"
"20"
"21"
"2"
"180"
"2"
"5"
"3"
"33"
"6"
"97"
"12"
"2"
"2"
"2"
"3"
"25"
"17"
"10"
"2"
"326"
"494"
"1"
"1"
"2"
"17"
"2"
"13"
"0"
"0"
"1"
"11"
"11"
"1"
"43"
"42"
"2"
"29"
"9"
"3"
"3"
"0"
"10"
"11"
"32"
"35"
"34"
"16"
"1"
"1"
"1"
"21"
"6"
"2"
"2"
"2"
"2"
"20"
"6"
"8"
"5"
"7"
"45"
"25"
"2"
"27"
"0"
"16"
"12"
"18"
"8"
"69"
"55"
"72"
"0"
"6"
"14"
"24"
"44"
"23"
"2"
"7"
"4"
"5"
"4"
"6"
"3"
"3"
"3"
"21"
"5"
"473"
"15"
"5"
"5"
"36"
"26"
"27"
"9"
"4"
"3"
"2"
"3"
"2"
"6"
"7"
"6"
"39"
"3"
"3"
"5"
"4"
"5"
"5"
"36"
"37"
"5"
"12"
"13"
"3"
"28"
"56"
"5"
"4"
"4"
"3"
"1"
"1"
"2"
"1"
"43"
"8"
"6"
"9"
"9"
"12"
"4"
"5"
"6"
"4"
"3"
"11"
"8"
"8"
"6"
"6"
"5"
"224"
"268"
"164"
"14"
"14"
"5"
"10"
"5"
"10"
"5"
"1"
"2"
"15"
"158"
"4"
"1"
"1"
"4"
"7"
"4"
"3"
"3"
"3"
"12"
"7"
"2"
"2"
"2"
"30"
"33"
"22"
"19"
"11"
"5"
"2"
"10"
"12"
"2"
"4"
"1"
"12"
"78"
"1"
"2"
"6"
"4"
"2"
"17"
"7"
"10"
"2"
"7"
"2"
"5"
"8"
"3"
"7"
"5"
"5"
"7"
"4"
"18"
"14"
"25"
"2"
"3"
"3"
"3"
"1"
"2"
"10"
"19"
"3"
"4"
"4"
"1"
"4"
"8"
"5"
"7"
"18"
"36"
"15"
"17"
"5"
"5"
"2"
"3"
"21"
"14"
"7"
"44"
"6"
"3"
"12"
"4"
"17"
"6"
"10"
"7"
"18"
"4"
"5"
"7"
"2"
"24"
"8"
"7"
"14"
"7"
"9"
"5"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"3"
"1"
"2"
"1"
"2"
"1"
"9"
"6"
"7"
"7"
"4"
"6"
"2"
"1"
"18"
"3"
"10"
"3"
"5"
"6"
"1"
"11"
"4"
"8"
"8"
"8"
"4"
"3"
"3"
"6"
"6"
"4"
"7"
"8"
"10"
"4"
"4"
"43"
"8"
"2"
"0"
"4"
"13"
"22"
"6"
"7"
"16"
"3"
"20"
"9"
"8"
"3"
"22"
"27"
"2"
"2"
"3"
"3"
"3"
"3"
"3"
"3"
"32"
"55"
"8"
"12"
"5"
"6"
"4"
"6"
"5"
"3"
"6"
"48"
"43"
"13"
"5"
"10"
"11"
"5"
"8"
"16"
"9"
"34"
"3"
"4"
"6"
"6"
"1"
"6"
"8"
"5"
"17"
"206"
"2"
"0"
"4"
"17"
"15"
"24"
"8"
"15"
"163"
"160"
"19"
"3"
"118"
"7"
"0"
"3"
"4"
"3"
"0"
"2"
"3"
"3"
"4"
"3"
"6"
"9"
"29"
"2"
"10"
"11"
"8"
"17"
"2"
"17"
"3"
"4"
"4"
"13"
"12"
"14"
"14"
"1"
"20"
"8"
"12"
"31"
"19"
"92"
"19"
"4"
"2"
"1"
"36"
"9"
"39"
"4"
"11"
"28"
"1"
"1"
"1"
"11"
"2"
"6"
"10"
"6"
"10"
"34"
"2"
"24"
"10"
"37"
"42"
"6"
"9"
"9"
"26"
"19"
"29"
"68"
"23"
"7"
"10"
"7"
"2"
"18"
"29"
"0"
"0"
"18"
"17"
"38"
"10"
"3"
"16"
"7"
"3"
"8"
"18"
"2"
"17"
"15"
"20"
"51"
"105"
"26"
"7"
"4"
"1"
"3"
"1"
"1"
"1"
"1"
"4"
"35"
"2"
"6"
"6"
"5"
"4"
"3"
"4"
"11"
"2"
"2"
"1"
"24"
"26"
"28"
"34"
"6"
"1"
"2"
"3"
"12"
"30"
"21"
"11"
"11"
"1"
"30"
"31"
"9"
"8"
"6"
"5"
"4"
"5"
"28"
"150"
"4"
"16"
"6"
"12"
"5"
"2"
"2"
"5"
"5"
"3"
"5"
"2"
"6"
"131"
"168"
"17"
"13"
"20"
"19"
"16"
"5"
"10"
"4"
"12"
"5"
"7"
"5"
"10"
"1"
"3"
"1"
"1"
"40"
"23"
"4"
"4"
"5"
"5"
"2"
"2"
"2"
"3"
"1"
"2"
"41"
"24"
"1"
"7"
"7"
"6"
"1"
"4"
"13"
"12"
"13"
"30"
"3"
"3"
"45"
"8"
"2"
"3"
"101"
"6"
